ID,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_EDUCATION_TYPE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,AGE,EMPLOYED_YEARS,recent_minor_dpd_count,recent_major_dpd_count,recent_minor_ratio,recent_major_ratio,recent_paid_ratio,recent_no_loan_ratio,recent_status_std,long_minor_ratio,long_major_ratio,total_history_length,Class
5009611,0,0,2,144000,1,1,1,0,4,33.63561644,2.690410959,10,0,0.833333333,0,0.166666667,0,0.389249472,1,0,24,0
5009612,0,0,2,144000,1,1,1,0,4,33.63561644,2.690410959,0,0,0,0,0,1,0,0,0,24,0
5009613,0,0,2,144000,1,1,1,0,4,33.63561644,2.690410959,0,0,0,0,0,1,0,0,0,40,0
5009620,1,0,0,135000,1,1,0,0,2,52.20821918,0.271232877,0,0,0,0,1,0,0,0,0,42,0
5009622,1,0,0,135000,1,1,0,0,2,52.20821918,0.271232877,0,0,0,0,1,0,0,0.291666667,0,42,0
5009623,1,0,0,135000,1,1,0,0,2,52.20821918,0.271232877,5,0,0.416666667,0,0.583333333,0,0.514928651,1,0,42,0
5009627,0,0,0,238500,1,1,0,0,2,52.89041096,9.030136986,1,0,0.083333333,0,0.916666667,0,0.288675135,0.952380952,0,39,0
5009628,0,0,0,238500,1,1,0,0,2,52.89041096,9.030136986,0,0,0,0,1,0,0,0.30952381,0.357142857,60,0
5009631,0,0,0,112500,1,0,1,0,2,27.09589041,5.608219178,1,0,0.083333333,0,0.916666667,0,0.288675135,0.5,0,28,0
5009633,1,0,1,144000,2,1,0,0,3,27.53150685,0.775342466,6,0,0.5,0,0,0.5,0.522232968,0.833333333,0,24,1
5009637,0,0,0,90000,1,0,1,0,2,58.70136986,0,0,0,0,0,1,0,0,0.4,0,48,0
5009639,0,0,0,90000,1,0,1,0,2,58.70136986,0,0,0,0,0,1,0,0,0.545454545,0,40,0
5009643,0,0,0,202500,1,1,0,0,1,23.25753425,2.523287671,12,0,1,0,0,0,0,1,0,26,1
5009647,0,0,0,117000,1,1,0,0,1,40.24383562,10.03013699,5,0,0.416666667,0,0.583333333,0,0.514928651,1,0,19,0
5009651,0,0,0,135000,1,0,1,0,2,51.09589041,29.96164384,0,0,0,0,1,0,0,0.162790698,0,61,0
5009654,0,0,0,135000,1,0,1,0,2,51.09589041,29.96164384,0,0,0,0,1,0,0,0.205882353,0,52,0
5009656,0,0,0,135000,1,0,1,0,2,51.09589041,29.96164384,0,0,0,0,1,0,0,0.333333333,0,39,0
5009658,0,0,0,135000,1,0,1,0,2,51.09589041,29.96164384,0,0,0,0,1,0,0,0.258064516,0,49,0
5009660,0,0,0,225000,3,1,0,0,1,27.85205479,4.860273973,0,0,0,0,1,0,0,0.304347826,0,41,0
5009661,0,0,0,225000,3,1,0,0,1,27.85205479,4.860273973,0,0,0,0,1,0,0,0.466666667,0,33,0
5009662,0,0,0,225000,3,1,0,0,1,27.85205479,4.860273973,0,0,0,0,1,0,0,0.2,0,33,0
5009664,0,0,0,126000,1,0,0,0,1,52.57808219,0,1,0,0.083333333,0,0.833333333,0.083333333,0.288675135,0.4,0.1,28,0
5009665,0,0,0,126000,1,0,0,0,1,52.57808219,0,1,0,0.083333333,0,0.916666667,0,0.288675135,0.363636364,0.090909091,29,0
5009666,0,0,0,126000,1,0,0,0,1,52.57808219,0,1,0,0.083333333,0,0.833333333,0.083333333,0.288675135,0.4,0.1,28,0
5009673,0,0,0,90000,1,0,1,0,1,59.41917808,0,0,0,0,0,1,0,0,0.615384615,0,31,0
5009675,0,0,0,90000,1,0,1,0,1,59.41917808,0,8,0,0.666666667,0,0.333333333,0,0.492365964,1,0,19,0
5009676,0,0,0,90000,1,0,1,0,1,59.41917808,0,3,0,0.25,0,0.666666667,0.083333333,0.452267017,0,0,20,0
5009677,0,0,0,90000,1,0,1,0,1,59.41917808,0,0,0,0,0,1,0,0,0.318181818,0,40,0
5009680,0,0,0,90000,1,0,1,0,1,59.41917808,0,0,0,0,0,1,0,0,0.125,0,42,0
5009683,0,0,0,90000,1,0,1,0,1,59.41917808,0,0,0,0,0,1,0,0,0.136363636,0,40,0
5009685,0,0,0,90000,1,0,1,0,1,59.41917808,0,7,0,0.583333333,0,0.416666667,0,0.514928651,1,0,20,0
5009686,0,0,0,90000,1,0,1,0,1,59.41917808,0,0,0,0,0,1,0,0,1,0,22,0
5009687,0,0,0,90000,1,0,1,0,1,59.41917808,0,0,0,0,0,1,0,0,0.230769231,0,31,0
5009690,0,0,0,153000,1,0,1,0,1,63.83287671,0,9,0,0.75,0,0,0.25,0.452267017,0.8,0,23,0
5009691,0,0,0,153000,1,0,1,0,1,63.83287671,0,9,0,0.75,0,0,0.25,0.452267017,0.8,0,23,0
5009698,1,0,0,1350000,3,0,1,1,2,35.61369863,4.273972603,7,0,0.583333333,0,0,0.416666667,0.514928651,0.7,0.1,28,1
5009705,0,0,0,139500,1,0,0,0,2,57.15890411,0,4,0,0.333333333,0,0.666666667,0,0.492365964,1,0,20,0
5009714,0,0,0,180000,1,1,1,0,1,25.69863014,4.693150685,12,0,1,0,0,0,0,1,0,26,2
5009717,0,0,0,180000,1,1,1,0,1,25.69863014,4.693150685,0,0,0,0,1,0,0,1,0,26,0
5009719,0,0,0,225000,1,1,1,0,1,52.92054795,12.19452055,12,0,1,0,0,0,0,0.833333333,0,24,1
5009722,0,0,0,225000,1,1,1,0,1,52.92054795,12.19452055,0,0,0,0,1,0,0,0.238095238,0,60,0
5009724,0,0,0,135000,3,0,1,0,2,27.08767123,6.778082192,0,0,0,0,1,0,0,0.291666667,0,42,0
5009727,0,0,0,135000,3,0,1,0,2,27.08767123,6.778082192,0,0,0,0,1,0,0,0.2,0,58,0
5009732,1,0,0,270000,3,1,1,0,2,52.9890411,20.03835616,0,0,0,0,1,0,0,0,0,50,0
5009733,1,0,0,270000,3,1,1,0,2,52.9890411,20.03835616,0,0,0,0,1,0,0,0.03125,0,50,0
5009734,1,0,0,270000,3,1,1,0,2,52.9890411,20.03835616,0,0,0,0,1,0,0,0,0,50,0
5009743,0,0,0,135000,1,1,1,0,2,33.77534247,6.778082192,9,0,0.75,0,0.25,0,0.452267017,1,0,21,0
5009746,1,0,0,315000,3,1,1,0,2,37.14246575,1.605479452,0,0,0,0,1,0,0,0.105263158,0.552631579,56,0
5009750,1,0,0,315000,3,1,1,0,2,37.14246575,1.605479452,12,0,1,0,0,0,0,0.857142857,0,25,2
5009751,1,0,0,315000,3,1,1,0,2,37.14246575,1.605479452,0,0,0,0,1,0,0,0.555555556,0,27,0
5090754,1,0,0,315000,3,1,1,0,2,37.14246575,1.605479452,0,0,0,0,1,0,0,0.172413793,0,47,0
5009757,1,0,0,270000,3,0,0,0,1,24.89589041,4.608219178,0,0,0,0,1,0,0,0.888888889,0,27,0
5009761,1,0,0,270000,3,0,0,0,1,24.89589041,4.608219178,7,0,0.583333333,0,0.333333333,0.083333333,0.514928651,1,0,19,0
5009768,0,0,0,135000,1,0,0,0,1,38.67945205,8.695890411,12,0,1,0,0,0,0,1,0,20,1
5009773,0,0,0,135000,1,0,0,0,1,38.67945205,8.695890411,10,0,0.833333333,0,0,0.166666667,0.389249472,0.8,0,28,1
5009774,0,0,0,135000,1,0,0,0,1,38.67945205,8.695890411,2,0,0.166666667,0,0,0.833333333,0.389249472,0,0,31,0
5009783,1,0,2,445500,3,1,0,0,4,40.83835616,18.70136986,0,0,0,0,1,0,0,0.909090909,0,29,0
5009784,1,0,2,445500,3,1,0,0,4,40.83835616,18.70136986,0,0,0,0,1,0,0,0.909090909,0,29,0
5009790,0,0,0,198000,1,0,1,0,1,60.27945205,0,3,0,0.25,0,0.166666667,0.583333333,0.452267017,0.25,0,34,0
5009792,0,0,0,198000,1,0,1,0,1,60.27945205,0,0,0,0,0,1,0,0,0.741935484,0,49,0
5009804,1,0,0,382500,3,1,1,0,2,42.28767123,10.8630137,0,0,0,0,1,0,0,0.25,0,42,0
5009806,0,0,1,202500,1,1,1,0,3,32.36438356,8.947945205,12,0,1,0,0,0,0,0.666666667,0,21,1
5009807,0,0,1,202500,1,1,1,0,3,32.36438356,8.947945205,0,0,0,0,0,1,0,0,0,26,0
5009808,0,0,1,202500,1,1,1,0,3,32.36438356,8.947945205,0,0,0,0,0,1,0,0,0,35,0
5009809,0,0,1,202500,1,1,1,0,3,32.36438356,8.947945205,0,0,0,0,0,1,0,0,0,32,0
5009810,0,0,1,202500,1,1,1,0,3,32.36438356,8.947945205,0,0,0,0,1,0,0,0.794117647,0,52,0
5009811,0,0,1,202500,1,1,1,0,3,32.36438356,8.947945205,12,0,1,0,0,0,0,1,0,22,1
5009813,0,0,1,202500,1,1,1,0,3,32.36438356,8.947945205,0,0,0,0,0,1,0,0,0,19,0
5009816,0,0,1,202500,1,1,1,0,3,32.36438356,8.947945205,12,0,1,0,0,0,0,1,0,22,1
5009822,1,0,0,99000,1,0,1,0,2,40.77534247,14.95068493,12,0,1,0,0,0,0,1,0,21,1
5009823,1,0,0,99000,1,0,1,0,2,40.77534247,14.95068493,12,0,1,0,0,0,0,1,0,21,1
5009826,0,0,0,112500,1,1,0,0,2,43.17534247,1.024657534,12,0,1,0,0,0,0,1,0,26,0
5009827,0,0,0,112500,1,1,0,0,2,43.17534247,1.024657534,0,0,0,0,0,1,0,0,0,26,0
5009828,0,0,0,112500,1,1,0,0,2,43.17534247,1.024657534,12,0,1,0,0,0,0,1,0,26,1
5009829,0,0,0,112500,1,1,0,0,2,43.17534247,1.024657534,0,0,0,0,0,1,0,0,0,25,0
5009831,1,0,0,166500,3,1,0,0,2,28.5890411,4.693150685,5,0,0.416666667,0,0.583333333,0,0.514928651,0.5,0,20,0
5009833,1,0,0,166500,3,1,0,0,2,28.5890411,4.693150685,0,0,0,0,1,0,0,0.272727273,0,40,0
5009836,1,0,0,166500,3,1,0,0,2,28.5890411,4.693150685,0,0,0,0,1,0,0,0.222222222,0,45,0
5009839,1,0,0,202500,1,0,0,0,2,34.61917808,1.109589041,0,0,0,0,1,0,0,0.125,0,34,0
5009845,1,0,0,180000,1,1,0,0,2,43.56438356,0.356164384,0,0,0,0,1,0,0,0.285714286,0,46,0
5009846,0,0,0,225000,3,0,1,0,2,33.64931507,1.109589041,0,0,0,0,1,0,0,0.058823529,0,35,0
5009848,0,0,0,99000,3,0,0,0,2,27.62739726,1.857534247,9,0,0.75,0,0,0.25,0.452267017,0.571428571,0,32,1
5009849,0,0,0,99000,3,0,0,0,2,27.62739726,1.857534247,6,0,0.5,0,0,0.5,0.522232968,0.676470588,0,52,1
5009857,1,0,0,360000,1,1,1,0,1,28.15342466,1.523287671,12,0,1,0,0,0,0,0.952380952,0,39,1
5009858,1,0,0,360000,1,1,1,0,1,28.15342466,1.523287671,6,0,0.5,0,0.5,0,0.522232968,1,0,22,0
5009859,1,0,0,360000,1,1,1,0,1,28.15342466,1.523287671,2,0,0.166666667,0,0.833333333,0,0.389249472,1,0,28,0
5009865,1,0,0,225000,3,1,0,0,2,39.87671233,3.35890411,0,0,0,0,0,1,0,0,0,43,0
5009866,1,0,0,225000,3,1,0,0,2,39.87671233,3.35890411,0,0,0,0,1,0,0,0.8,0,58,0
5009867,1,0,0,225000,3,1,0,0,2,39.87671233,3.35890411,0,0,0,0,0,1,0,0,0,40,0
5009868,1,0,0,225000,3,1,0,0,2,39.87671233,3.35890411,0,0,0,0,1,0,0,0.615384615,0,57,0
5009872,1,0,2,427500,3,1,0,0,4,41.49041096,17.53424658,0,0,0,0,1,0,0,0.333333333,0,39,0
5009887,0,1,0,157500,1,0,1,0,2,59.2739726,0,11,0,0.916666667,0,0,0.083333333,0.288675135,1,0,23,1
5009893,1,0,1,157500,3,0,0,0,3,32.85479452,6.44109589,12,0,1,0,0,0,0,0,0,18,1
5009900,1,0,0,202500,1,0,0,0,2,52.38356164,10.03013699,0,0,0,0,1,0,0,0.161290323,0,49,0
5009903,1,0,0,202500,1,0,0,0,2,52.38356164,10.03013699,0,0,0,0,1,0,0,0.24137931,0,47,0
5009906,1,0,0,202500,1,0,0,0,2,52.38356164,10.03013699,0,0,0,0,1,0,0,0.384615385,0,31,0
5009907,1,0,0,202500,1,0,0,0,2,52.38356164,10.03013699,7,0,0.583333333,0,0.25,0.166666667,0.514928651,0,0,18,0
5009909,1,0,0,202500,1,0,0,0,2,52.38356164,10.03013699,0,0,0,0,1,0,0,0.421052632,0.157894737,37,0
5009910,1,0,0,202500,1,0,0,0,2,52.38356164,10.03013699,0,0,0,0,1,0,0,0.25,0,46,0
5009911,1,0,0,202500,1,0,0,0,2,52.38356164,10.03013699,0,0,0,0,1,0,0,0,0,49,0
5009915,0,1,2,99000,3,0,1,0,4,34.9369863,1.18630137,0,0,0,0,1,0,0,0.416666667,0,30,0
5009917,0,1,2,99000,3,0,1,0,4,34.9369863,1.18630137,8,0,0.666666667,0,0,0.333333333,0.492365964,0,0,20,2
5009919,0,1,2,99000,3,0,1,0,4,34.9369863,1.18630137,0,0,0,0,1,0,0,0.25,0,22,0
5009927,1,1,0,360000,3,0,0,0,2,54.67945205,20.45205479,12,0,1,0,0,0,0,0.875,0,26,1
5009928,1,1,0,360000,3,0,0,0,2,54.67945205,20.45205479,0,0,0,0,0,1,0,0,0,26,0
5009929,1,1,0,360000,3,0,0,0,2,54.67945205,20.45205479,1,0,0.083333333,0,0.916666667,0,0.288675135,0.909090909,0,29,0
5009930,1,1,0,360000,3,0,0,0,2,54.67945205,20.45205479,0,0,0,0,0,1,0,0,0,20,0
5009938,0,1,2,157500,1,0,0,0,4,29.34246575,6.44109589,10,2,0.833333333,0.166666667,0,0,0.389249472,0.818181818,0.090909091,40,0
5009944,0,1,0,135000,2,1,0,1,1,23.23835616,4.112328767,12,0,1,0,0,0,0,0.777777778,0.222222222,27,1
5009946,1,1,2,90000,1,0,0,0,4,34.76712329,12.19452055,0,0,0,0,1,0,0,0.230769231,0,31,0
5009947,1,1,2,90000,1,0,0,0,4,34.76712329,12.19452055,0,0,0,0,1,0,0,0.230769231,0,31,0
5009954,1,1,0,112500,1,0,0,0,2,44.04383562,21.03835616,0,0,0,0,1,0,0,0.4,0,28,0
5009957,1,1,1,135000,1,0,0,0,3,45.51506849,8.863013699,2,0,0.166666667,0,0.833333333,0,0.389249472,0,0,18,0
5009960,1,1,1,135000,1,0,0,0,3,45.51506849,8.863013699,4,0,0.333333333,0,0.5,0.166666667,0.492365964,0,0,18,0
5009966,1,1,0,180000,1,0,0,0,2,56.55890411,10.6109589,3,0,0.25,0,0.75,0,0.452267017,1,0,21,0
5009967,1,1,0,180000,1,0,0,0,2,56.55890411,10.6109589,0,0,0,0,1,0,0,0.666666667,0.041666667,42,0
5009969,1,1,0,180000,1,0,0,0,2,56.55890411,10.6109589,0,0,0,0,1,0,0,0.333333333,0,42,0
5009990,1,1,0,495000,3,0,0,0,1,62.64931507,0,12,0,1,0,0,0,0,1,0,26,1
5009991,1,0,2,157500,1,0,0,1,4,40.40821918,6.526027397,0,0,0,0,0,1,0,0,0,38,0
5009993,0,1,0,135000,2,0,0,0,2,46.13424658,10.11506849,0,0,0,0,0,1,0,0.171428571,0,53,0
5009997,1,1,1,360000,1,0,0,0,3,38.19178082,1.690410959,0,0,0,0,1,0,0,0.47826087,0,41,0
5009998,1,1,1,360000,1,0,0,0,3,38.19178082,1.690410959,0,0,0,0,1,0,0,0.44,0,43,0
5009999,1,0,1,157500,1,0,1,1,3,33.78082192,7.695890411,0,0,0,0,1,0,0,0.219512195,0,59,0
5010000,1,0,1,157500,1,0,1,1,3,33.78082192,7.695890411,0,0,0,0,1,0,0,0.36,0,43,0
5010001,0,1,2,157500,1,0,0,0,4,33.53972603,5.608219178,1,0,0.083333333,0,0.916666667,0,0.288675135,1,0,29,0
5010002,0,1,2,157500,1,0,0,0,4,33.53972603,5.608219178,0,0,0,0,1,0,0,0.277777778,0.055555556,36,0
5010004,0,1,2,157500,1,0,0,0,4,33.53972603,5.608219178,9,1,0.75,0.083333333,0.166666667,0,0.514928651,0,0,18,0
5010009,0,1,1,112500,2,0,1,0,3,29.93424658,9.780821918,0,0,0,0,1,0,0,0.692307692,0,31,0
5010017,1,1,1,112500,1,0,0,0,2,35.33150685,1.942465753,12,0,1,0,0,0,0,0,0,18,1
5010018,1,1,1,112500,1,0,0,0,2,35.33150685,1.942465753,1,0,0.083333333,0,0.916666667,0,0.288675135,1,0,28,0
5010020,0,0,0,99000,3,0,0,1,1,29.67945205,6.860273973,0,0,0,0,1,0,0,0.25,0.025,58,0
5010021,0,0,0,99000,3,0,0,1,1,29.67945205,6.860273973,0,0,0,0,1,0,0,0.11627907,0,61,0
5010026,0,1,0,135000,1,0,0,0,2,56.9369863,6.35890411,2,0,0.166666667,0,0.833333333,0,0.389249472,1,0,21,0
5010028,0,1,0,135000,1,0,0,0,2,56.9369863,6.35890411,0,0,0,0,1,0,0,0.357142857,0,32,0
5010041,0,1,0,67500,1,1,0,0,2,59.96986301,23.20273973,1,0,0.083333333,0,0.75,0.166666667,0.288675135,0,0,18,0
5010047,0,1,0,67500,1,1,0,0,2,59.96986301,23.20273973,0,0,0,0,1,0,0,0.857142857,0.142857143,25,0
5010052,0,1,0,90000,1,0,0,1,2,50.61369863,8.276712329,0,0,0,0,1,0,0,0.227272727,0,40,0
5010055,0,1,0,90000,1,0,0,1,2,50.61369863,8.276712329,6,0,0.5,0,0.5,0,0.522232968,0,0,18,0
5010058,1,1,0,112500,1,0,1,1,1,46.50684932,6.860273973,0,0,0,0,1,0,0,0,0,56,0
5010061,0,1,0,112500,1,0,0,0,2,45.40547945,12.53150685,12,0,1,0,0,0,0,1,0,20,2
5010062,0,1,0,112500,1,0,0,0,2,45.40547945,12.53150685,12,0,1,0,0,0,0,1,0,45,1
5010068,0,1,0,360000,1,0,0,0,1,50.37808219,21.45205479,11,0,0.916666667,0,0,0.083333333,0.288675135,1,0,29,1
5010072,0,1,0,157500,1,0,0,0,2,45.90958904,9.610958904,3,0,0.25,0,0,0.75,0.452267017,0.166666667,0,24,1
5010075,0,1,0,157500,1,0,0,0,2,45.90958904,9.610958904,0,0,0,0,1,0,0,0.642857143,0,60,0
5010076,0,1,0,157500,1,0,0,0,2,45.90958904,9.610958904,1,0,0.083333333,0,0,0.916666667,0.288675135,0.25,0,22,1
5010081,0,1,0,135000,1,0,1,1,2,57.34520548,0.523287671,0,0,0,0,1,0,0,0.2,0,58,0
5010085,0,1,0,135000,1,0,1,1,2,57.34520548,0.523287671,0,0,0,0,0,1,0,0.935483871,0,49,0
5010087,0,1,0,135000,1,0,1,1,2,57.34520548,0.523287671,8,0,0.666666667,0,0.333333333,0,0.492365964,0,0,18,0
5010088,1,1,0,112500,2,0,0,1,1,22.26849315,2.605479452,0,0,0,0,0,1,0,0,0,18,0
5010092,0,0,0,225000,1,0,0,0,2,28.23013699,4.608219178,1,0,0.083333333,0,0.916666667,0,0.288675135,0.75,0,22,0
5010099,1,1,2,306000,3,0,0,0,4,37.09863014,10.8630137,0,0,0,0,1,0,0,0.4,0,43,0
5010101,1,1,2,306000,3,0,0,0,4,37.09863014,10.8630137,0,0,0,0,0,1,0,0,0,40,0
5010102,1,1,2,306000,3,0,0,0,4,37.09863014,10.8630137,0,0,0,0,0,1,0,0,0,43,0
5010104,0,1,0,166500,1,0,0,0,2,61.85753425,0,5,0,0.416666667,0,0,0.583333333,0.514928651,0.222222222,0,45,1
5010111,1,1,0,135000,1,0,0,0,2,60.59726027,0,12,0,1,0,0,0,0,1,0,36,1
5010114,1,1,0,202500,3,0,0,1,1,58.27123288,0,0,0,0,0,1,0,0,0.5,0.045454545,40,0
5010117,0,1,1,67500,1,1,1,0,3,42.18356164,5.189041096,2,0,0.166666667,0,0.833333333,0,0.389249472,1,0,20,0
5010122,1,1,0,315000,1,0,0,0,2,38.82191781,2.523287671,5,0,0.416666667,0,0.583333333,0,0.514928651,1,0,19,0
5010129,0,1,2,270000,1,1,1,1,4,35.41643836,5.693150685,0,0,0,0,1,0,0,0.151515152,0,51,0
5010133,0,1,2,270000,1,1,1,1,4,35.41643836,5.693150685,0,0,0,0,1,0,0,0.205128205,0,57,0
5010135,0,1,2,270000,1,1,1,1,4,35.41643836,5.693150685,0,0,0,0,1,0,0,0.272727273,0,40,0
5010137,0,1,2,270000,1,1,1,1,4,35.41643836,5.693150685,0,0,0,0,1,0,0,0.28,0,43,0
5010140,1,1,0,112500,1,0,0,0,2,63.8,0,5,0,0.416666667,0,0.583333333,0,0.514928651,1,0,24,0
5010145,1,1,0,112500,1,0,0,0,2,63.8,0,11,1,0.916666667,0.083333333,0,0,0.288675135,1,0,19,1
5010152,1,1,1,157500,1,0,0,0,3,34.24657534,15.78630137,0,0,0,0,0.5,0.5,0,0,0,21,0
5010153,1,1,1,157500,1,0,0,0,3,34.24657534,15.78630137,0,0,0,0,1,0,0,0,0,36,0
5010154,1,1,1,157500,1,0,0,0,3,34.24657534,15.78630137,0,0,0,0,1,0,0,0,0,25,0
5090887,1,1,1,157500,1,0,0,0,3,34.24657534,15.78630137,4,0,0.333333333,0,0.666666667,0,0.492365964,1,0,21,0
5010160,1,1,0,252000,1,0,1,1,2,60.59452055,4.44109589,12,0,1,0,0,0,0,0.916666667,0,30,1
5010163,1,1,0,252000,1,0,1,1,2,60.59452055,4.44109589,12,0,1,0,0,0,0,0.923076923,0,31,1
5010164,1,1,0,252000,1,0,1,1,2,60.59452055,4.44109589,6,0,0.5,0,0.5,0,0.522232968,0.954545455,0,40,0
5010170,0,1,0,135000,1,0,0,0,2,50.68767123,5.112328767,12,0,1,0,0,0,0,0.933333333,0.066666667,33,1
5010177,1,1,2,225000,1,1,1,1,4,50.34520548,11.69863014,9,0,0.75,0,0,0.25,0.452267017,0,0,18,1
5010182,0,0,1,247500,1,0,1,0,2,46.01917808,18.03561644,0,0,0,0,1,0,0,0.3,0,38,0
5010185,0,0,1,247500,1,0,1,0,2,46.01917808,18.03561644,3,0,0.25,0,0.75,0,0.452267017,1,0,21,0
5010186,0,0,1,247500,1,0,1,0,2,46.01917808,18.03561644,0,0,0,0,1,0,0,0.428571429,0,32,0
5010187,0,0,1,247500,1,0,1,0,2,46.01917808,18.03561644,0,0,0,0,1,0,0,0.3,0,38,0
5010190,0,1,0,76500,1,0,1,0,2,42.74520548,13.86575342,7,5,0.583333333,0.416666667,0,0,0.514928651,0.8,0.2,23,1
5010192,1,1,0,126000,1,0,0,0,2,63.93424658,0,0,0,0,0,1,0,0,1,0,28,0
5010193,1,1,0,126000,1,0,0,0,2,63.93424658,0,0,0,0,0,1,0,0,0.192307692,0,44,0
5010195,0,1,0,360000,1,0,0,0,2,49.6,3.608219178,0,0,0,0,1,0,0,0.5,0,28,0
5010215,1,1,1,90000,1,0,0,0,3,48.03287671,22.03835616,5,0,0.416666667,0,0.25,0.333333333,0.514928651,0.821428571,0,46,0
5010218,1,1,1,90000,1,0,0,0,3,48.03287671,22.03835616,0,0,0,0,1,0,0,0.314285714,0,53,0
5010224,1,1,1,90000,1,0,0,0,3,48.03287671,22.03835616,0,0,0,0,1,0,0,0.428571429,0,39,0
5010226,1,1,1,90000,1,0,0,0,3,48.03287671,22.03835616,12,0,1,0,0,0,0,1,0,20,2
5010227,1,1,1,90000,1,0,0,0,3,48.03287671,22.03835616,0,0,0,0,1,0,0,0.146341463,0,59,0
5010231,1,1,0,315000,2,0,0,0,2,59.10136986,5.945205479,3,3,0.25,0.25,0.25,0.25,0.866025404,0,0,21,0
5010234,1,1,0,225000,1,0,0,0,2,45.22465753,11.86575342,0,0,0,0,1,0,0,0.294117647,0,35,0
5010241,1,1,0,225000,1,0,0,0,2,55.19178082,2.857534247,7,0,0.583333333,0,0.333333333,0.083333333,0.514928651,0,0,18,0
5010244,1,1,0,225000,1,0,0,0,2,55.19178082,2.857534247,0,0,0,0,1,0,0,0.75,0,30,0
5010248,1,1,0,225000,1,0,0,0,2,55.19178082,2.857534247,0,0,0,0,1,0,0,0.285714286,0,32,0
5010253,1,1,0,247500,1,0,0,0,2,54.0109589,22.87123288,0,0,0,0,0.25,0.75,0,0,0,31,0
5090944,1,1,0,247500,1,0,0,0,2,54.0109589,22.87123288,9,0,0.75,0,0,0.25,0.452267017,0.448275862,0,47,1
5010258,0,1,1,562500,2,1,1,0,3,37.78082192,15.44931507,0,0,0,0,1,0,0,0.166666667,0,24,0
5010259,0,1,1,562500,2,1,1,0,3,37.78082192,15.44931507,3,0,0.25,0,0.666666667,0.083333333,0.452267017,0.666666667,0,24,0
5010262,0,1,1,562500,2,1,1,0,3,37.78082192,15.44931507,7,0,0.583333333,0,0.25,0.166666667,0.514928651,0.714285714,0,25,0
5010266,0,1,1,562500,2,1,1,0,3,37.78082192,15.44931507,11,0,0.916666667,0,0.083333333,0,0.288675135,0.965517241,0,47,0
5010269,0,1,1,562500,2,1,1,0,3,37.78082192,15.44931507,8,0,0.666666667,0,0.166666667,0.166666667,0.492365964,0.666666667,0,24,0
5010271,0,1,1,562500,2,1,1,0,3,37.78082192,15.44931507,0,0,0,0,0,1,0,0,0,20,0
5010273,0,1,1,562500,2,1,1,0,3,37.78082192,15.44931507,12,0,1,0,0,0,0,0.958333333,0,42,1
5010274,0,1,1,562500,2,1,1,0,3,37.78082192,15.44931507,1,0,0.083333333,0,0.916666667,0,0.288675135,0.733333333,0,33,0
5010277,0,1,1,562500,2,1,1,0,3,37.78082192,15.44931507,1,1,0.083333333,0.083333333,0.833333333,0,0.621581561,1,0,26,0
5010278,0,1,1,562500,2,1,1,0,3,37.78082192,15.44931507,0,0,0,0,1,0,0,0.571428571,0,39,0
5010296,0,1,0,135000,1,0,0,0,2,40.87123288,5.112328767,11,0,0.916666667,0,0.083333333,0,0.288675135,0.863636364,0.090909091,40,0
5010298,0,1,0,135000,1,0,0,0,2,40.87123288,5.112328767,10,2,0.833333333,0.166666667,0,0,0.389249472,1,0,22,1
5010302,0,1,0,189000,1,1,1,0,2,55.43287671,17.03561644,11,0,0.916666667,0,0,0.083333333,0.288675135,0,0,18,1
5010303,0,1,0,189000,1,1,1,0,2,55.43287671,17.03561644,0,0,0,0,1,0,0,0.9,0,28,0
5010305,0,1,0,157500,1,0,0,0,2,64.14520548,0,0,0,0,0,1,0,0,0.5,0,36,0
5010306,0,1,0,157500,1,0,0,0,2,64.14520548,0,0,0,0,0,0.5,0.5,0,0,0,24,0
5010309,1,1,1,112500,1,0,0,0,3,41.39452055,5.35890411,12,0,1,0,0,0,0,0.666666667,0,24,1
5010310,1,1,1,112500,1,0,0,0,3,41.39452055,5.35890411,12,0,1,0,0,0,0,0.666666667,0,24,1
5010311,1,1,1,112500,1,0,0,0,3,41.39452055,5.35890411,0,0,0,0,0,1,0,0,0,24,0
5010313,1,1,1,112500,1,0,0,0,3,41.39452055,5.35890411,2,0,0.166666667,0,0.833333333,0,0.389249472,1,0,26,0
5010319,0,0,0,135000,3,0,0,1,2,26.00821918,0.356164384,0,0,0,0,1,0,0,0.555555556,0,27,0
5010320,0,0,0,135000,3,0,0,1,2,26.00821918,0.356164384,1,0,0.083333333,0,0.333333333,0.583333333,0.288675135,0,0,31,0
5010331,0,0,0,216000,1,0,0,0,2,62.64931507,0,0,0,0,0,1,0,0,0.666666667,0,30,0
5010332,0,0,0,216000,1,0,0,0,2,62.64931507,0,3,0,0.25,0,0.75,0,0.452267017,0.666666667,0,27,0
5010340,0,0,0,216000,1,0,0,0,2,62.64931507,0,6,0,0.5,0,0.5,0,0.522232968,0,0,18,0
5010344,0,0,0,216000,1,0,0,0,2,62.64931507,0,12,0,1,0,0,0,0,1,0,21,1
